,Date,Région,Consommation (MW),Shortage,Person Blackout,Person Blackout Percentage,warm month
6188,2014-05-31,Occitanie,152422.0,-9.0,-347.5184947054887,-5.904659432365406e-05,1.0
6189,2014-05-31,Pays de la Loire,104802.0,5.0,180.4079597717601,4.770901318677125e-05,1.0
6190,2014-05-31,Provence-Alpes-Côte d'Azur,184079.0,4.0,109.79703279570185,2.172980079205124e-05,1.0
6191,2014-05-31,Île-de-France,295736.0,-6.0,-247.79087429328862,-2.0288365298779994e-05,1.0
6192,2014-06-01,Auvergne-Rhône-Alpes,259329.0,11.0,339.10225620736594,4.2417161212205346e-05,1.0
6193,2014-06-01,Bourgogne-Franche-Comté,79198.0,8.0,283.62403090987146,0.0001010126518346423,1.0
6194,2014-06-01,Bretagne,79014.0,-9.0,-379.916546434809,-0.00011390386513782367,1.0
6195,2014-06-01,Centre-Val de Loire,68945.0,-2.0,-74.63494089491624,-2.9008630067445067e-05,1.0
6196,2014-06-01,Grand Est,179919.0,-11.0,-339.3431433033754,-6.113862349168237e-05,1.0
6197,2014-06-01,Hauts-de-France,216396.0,11.0,305.2052163625945,5.083273258285736e-05,1.0
6198,2014-06-01,Normandie,112351.0,-9.0,-266.5511922457299,-8.010609607391123e-05,1.0
6199,2014-06-01,Nouvelle-Aquitaine,168980.0,0.0,0.0,0.0,1.0
6200,2014-06-01,Occitanie,140359.0,7.0,293.5221254069921,4.987211365142243e-05,1.0
6201,2014-06-01,Pays de la Loire,96621.0,3.0,117.4099729872388,3.1049150805725465e-05,1.0
6202,2014-06-01,Provence-Alpes-Côte d'Azur,174352.0,-1.0,-28.980636872533722,-5.7355235385886015e-06,1.0
6203,2014-06-01,Île-de-France,286732.0,-1.0,-42.59533989927877,-3.487577249836084e-06,1.0
6204,2014-06-02,Auvergne-Rhône-Alpes,312729.0,-10.0,-255.63535840935765,-3.197656757128377e-05,1.0
6205,2014-06-02,Bourgogne-Franche-Comté,101515.0,-16.0,-442.5445697680146,-0.0001576121755405605,1.0
6206,2014-06-02,Bretagne,101745.0,3.0,98.34627745835176,2.948547840188707e-05,1.0
6207,2014-06-02,Centre-Val de Loire,84226.0,-5.0,-152.73508180371857,-5.936409184812291e-05,1.0
6208,2014-06-02,Grand Est,221247.0,-6.0,-150.5210646924026,-2.711901178321062e-05,1.0
6209,2014-06-02,Hauts-de-France,252843.0,35.0,831.1235826184629,0.00013842582155725096,1.0
6210,2014-06-02,Normandie,133118.0,-6.0,-149.97868056911912,-4.5072792559984376e-05,1.0
6211,2014-06-02,Nouvelle-Aquitaine,198511.0,-2.0,-60.246313806287816,-1.0075008437819568e-05,1.0
6212,2014-06-02,Occitanie,163724.0,2.0,71.8953360533581,1.2215680046908211e-05,1.0
6213,2014-06-02,Pays de la Loire,128212.0,8.0,235.94814837924687,6.23966555392631e-05,1.0
6214,2014-06-02,Provence-Alpes-Côte d'Azur,189526.0,5.0,133.30181610966306,2.6381604634720303e-05,1.0
6215,2014-06-02,Île-de-France,338078.0,0.0,0.0,0.0,1.0
6216,2014-06-03,Auvergne-Rhône-Alpes,322992.0,2.0,49.50252018625848,6.192103829197008e-06,1.0
6217,2014-06-03,Bourgogne-Franche-Comté,106392.0,-17.0,-448.64951312128727,-0.00015978645010903073,1.0
6218,2014-06-03,Bretagne,106745.0,4.0,124.98623823129888,3.747248114665792e-05,1.0
6219,2014-06-03,Centre-Val de Loire,86663.0,0.0,0.0,0.0,1.0
6220,2014-06-03,Grand Est,234007.0,-9.0,-213.47011414188464,-3.846038793711299e-05,1.0
6221,2014-06-03,Hauts-de-France,261829.0,34.0,779.6679206657781,0.00012985574554384732,1.0
6222,2014-06-03,Normandie,135245.0,11.0,270.6366002440016,8.133387555917039e-05,1.0
6223,2014-06-03,Nouvelle-Aquitaine,202960.0,-11.0,-324.0912396531336,-5.4197871501773745e-05,1.0
6224,2014-06-03,Occitanie,167254.0,-3.0,-105.56691020842551,-1.793679074939912e-05,1.0
6225,2014-06-03,Pays de la Loire,132538.0,-6.0,-171.185154446272,-4.527003576332825e-05,1.0
6226,2014-06-03,Provence-Alpes-Côte d'Azur,189488.0,-4.0,-106.66283880773453,-2.1109516169889387e-05,1.0
6227,2014-06-03,Île-de-France,344741.0,0.0,0.0,0.0,1.0
6228,2014-06-04,Auvergne-Rhône-Alpes,329252.0,-2.0,-48.561339035146325,-6.074374643130489e-06,1.0
6229,2014-06-04,Bourgogne-Franche-Comté,109212.0,-12.0,-308.51631688825404,-0.0001098780353807274,1.0
6230,2014-06-04,Bretagne,106837.0,3.0,93.65895710287636,2.808015949530594e-05,1.0
6231,2014-06-04,Centre-Val de Loire,89292.0,-14.0,-403.3949513954218,-0.0001567889620570712,1.0
6232,2014-06-04,Grand Est,239520.0,-21.0,-486.6323021042084,-8.76753507014028e-05,1.0
6233,2014-06-04,Hauts-de-France,267604.0,18.0,403.8577300787731,6.726356855652381e-05,1.0
6234,2014-06-04,Normandie,135900.0,8.0,195.87796909492275,5.886681383370125e-05,1.0
6235,2014-06-04,Nouvelle-Aquitaine,205536.0,-10.0,-290.935797135295,-4.8653277284757895e-05,1.0
6236,2014-06-04,Occitanie,168958.0,12.0,418.00892529504375,7.102356798731045e-05,1.0
6237,2014-06-04,Pays de la Loire,131896.0,1.0,28.669732213258932,7.58173106083581e-06,1.0
6238,2014-06-04,Provence-Alpes-Côte d'Azur,192331.0,-6.0,-157.62925373444736,-3.119621901825498e-05,1.0
6239,2014-06-04,Île-de-France,352823.0,-8.0,-276.9308576821806,-2.2674258764309584e-05,1.0
6240,2014-06-05,Auvergne-Rhône-Alpes,325657.0,-10.0,-245.48709224736456,-3.070715507420384e-05,1.0
6241,2014-06-05,Bourgogne-Franche-Comté,108617.0,-19.0,-491.1600670244989,-0.00017492657687102388,1.0
6242,2014-06-05,Bretagne,106569.0,8.0,250.38530904859766,7.506873481031071e-05,1.0
6243,2014-06-05,Centre-Val de Loire,87979.0,8.0,233.9515566214665,9.093079030223122e-05,1.0
6244,2014-06-05,Grand Est,234121.0,-16.0,-379.31763489819366,-6.834072979356828e-05,1.0
6245,2014-06-05,Hauts-de-France,267895.0,6.0,134.47301368073312,2.239683458071259e-05,1.0
6246,2014-06-05,Normandie,136135.0,0.0,0.0,0.0,1.0
6247,2014-06-05,Nouvelle-Aquitaine,204423.0,-10.0,-292.51982409024424,-4.8918174569397764e-05,1.0
6248,2014-06-05,Occitanie,168643.0,14.0,488.5879876425348,8.301560100330283e-05,1.0
6249,2014-06-05,Pays de la Loire,132606.0,-6.0,-171.09737115967604,-4.5246821410795895e-05,1.0
6250,2014-06-05,Provence-Alpes-Côte d'Azur,194040.0,6.0,156.24094001236858,3.0921459492888065e-05,1.0
6251,2014-06-05,Île-de-France,349132.0,4.0,139.92927603313362,1.1456984750753297e-05,1.0
6252,2014-06-06,Auvergne-Rhône-Alpes,320539.0,-3.0,-74.82202477701621,-9.359235537641286e-06,1.0
6253,2014-06-06,Bourgogne-Franche-Comté,107675.0,-31.0,-808.3772184815417,-0.00028790341304852566,1.0
6254,2014-06-06,Bretagne,104738.0,-2.0,-63.690618495674926,-1.9095266283488324e-05,1.0
6255,2014-06-06,Centre-Val de Loire,86989.0,3.0,88.73028773753003,3.4487119061030705e-05,1.0
6256,2014-06-06,Grand Est,233502.0,7.0,166.39139279320946,2.9978329950064663e-05,1.0
6257,2014-06-06,Hauts-de-France,264097.0,-2.0,-45.46896026838624,-7.572975081125496e-06,1.0
6258,2014-06-06,Normandie,132153.0,3.0,75.53692311184763,2.27009602506186e-05,1.0
6259,2014-06-06,Nouvelle-Aquitaine,202199.0,-19.0,-561.9008105875895,-9.396683465299037e-05,1.0
6260,2014-06-06,Occitanie,166747.0,15.0,529.4394501850109,8.995664089908664e-05,1.0
6261,2014-06-06,Pays de la Loire,129860.0,-8.0,-232.95382719852148,-6.160480517480364e-05,1.0
6262,2014-06-06,Provence-Alpes-Côte d'Azur,196944.0,1.0,25.656186530181166,5.07758550653993e-06,1.0
6263,2014-06-06,Île-de-France,340248.0,-3.0,-107.6871605417225,-8.817098116667842e-06,1.0
6264,2014-06-07,Auvergne-Rhône-Alpes,280865.0,-11.0,-313.1007743933918,-3.916472326562583e-05,1.0
6265,2014-06-07,Bourgogne-Franche-Comté,88842.0,-19.0,-600.4855023524909,-0.00021386281263366426,1.0
6266,2014-06-07,Bretagne,85602.0,-12.0,-467.5704773252961,-0.00014018364056914557,1.0
6267,2014-06-07,Centre-Val de Loire,74474.0,-3.0,-103.64098880146092,-4.028251470311787e-05,1.0
6268,2014-06-07,Grand Est,199880.0,-4.0,-111.07442465479288,-2.0012007204322595e-05,1.0
6269,2014-06-07,Hauts-de-France,233225.0,-1.0,-25.743843927537785,-4.287705005895594e-06,1.0
6270,2014-06-07,Normandie,115483.0,0.0,0.0,0.0,1.0
6271,2014-06-07,Nouvelle-Aquitaine,179433.0,-23.0,-766.4972106580171,-0.00012818154965920427,1.0
6272,2014-06-07,Occitanie,151165.0,-8.0,-311.47400522607745,-5.2922303443257364e-05,1.0
6273,2014-06-07,Pays de la Loire,107116.0,-1.0,-35.302130400687105,-9.33567347548452e-06,1.0
6274,2014-06-07,Provence-Alpes-Côte d'Azur,184866.0,-4.0,-109.32961171875844,-2.1637294040007356e-05,1.0
6275,2014-06-07,Île-de-France,300397.0,7.0,284.6038042989777,2.3302496363146106e-05,1.0
6276,2014-06-08,Auvergne-Rhône-Alpes,259091.0,-4.0,-123.42318336028654,-1.5438591074178572e-05,1.0
6277,2014-06-08,Bourgogne-Franche-Comté,78374.0,-2.0,-71.6514915660806,-2.5518666904840893e-05,1.0
6278,2014-06-08,Bretagne,75647.0,1.0,44.09182122225601,1.3219294882810952e-05,1.0
6279,2014-06-08,Centre-Val de Loire,67487.0,-9.0,-343.11314771733817,-0.00013335901729221925,1.0
6280,2014-06-08,Grand Est,179383.0,2.0,61.88311043967377,1.114932853168918e-05,1.0
6281,2014-06-08,Hauts-de-France,212052.0,21.0,594.6007017146738,9.903231282892877e-05,1.0
6282,2014-06-08,Normandie,106433.0,-1.0,-31.26358366296168,-9.395582197250854e-06,1.0
6283,2014-06-08,Nouvelle-Aquitaine,165593.0,-14.0,-505.55815765159156,-8.454463654864638e-05,1.0
6284,2014-06-08,Occitanie,140081.0,-1.0,-42.014948494085566,-7.138726879448319e-06,1.0
6285,2014-06-08,Pays de la Loire,95214.0,7.0,278.00492574621376,7.351860020585207e-05,1.0
6286,2014-06-08,Provence-Alpes-Côte d'Azur,174828.0,0.0,0.0,0.0,1.0
6287,2014-06-08,Île-de-France,280201.0,0.0,0.0,0.0,1.0
6288,2014-06-09,Auvergne-Rhône-Alpes,273220.0,3.0,87.78045897079276,1.0980162506405095e-05,1.0
6289,2014-06-09,Bourgogne-Franche-Comté,84400.0,-17.0,-565.5535426540284,-0.0002014218009478673,1.0
6290,2014-06-09,Bretagne,78809.0,-14.0,-592.5185702140619,-0.00017764468525168447,1.0
6291,2014-06-09,Centre-Val de Loire,70616.0,-10.0,-364.3441996148182,-0.0001416109663532344,1.0
6292,2014-06-09,Grand Est,183868.0,19.0,573.549453956099,0.00010333500119651055,1.0
6293,2014-06-09,Hauts-de-France,219052.0,19.0,520.7806913426949,8.673739568686888e-05,1.0
6294,2014-06-09,Normandie,110775.0,-10.0,-300.3815842924848,-9.027307605506658e-05,1.0
6295,2014-06-09,Nouvelle-Aquitaine,173343.0,-23.0,-793.4262935336299,-0.00013268490795705624,1.0
6296,2014-06-09,Occitanie,146173.0,-7.0,-281.8473452689621,-4.788846093327769e-05,1.0
6297,2014-06-09,Pays de la Loire,100282.0,-4.0,-150.8315749586167,-3.988751720149179e-05,1.0
6298,2014-06-09,Provence-Alpes-Côte d'Azur,183213.0,-10.0,-275.79003673320125,-5.4581279712684145e-05,1.0
6299,2014-06-09,Île-de-France,302317.0,3.0,121.19841424729671,9.923358593793932e-06,1.0
6300,2014-06-10,Auvergne-Rhône-Alpes,326583.0,-16.0,-391.6656531417741,-4.899213982356706e-05,1.0
6301,2014-06-10,Bourgogne-Franche-Comté,105246.0,-16.0,-426.85624156737543,-0.00015202478003914637,1.0
6302,2014-06-10,Bretagne,100517.0,-18.0,-597.2865485440274,-0.00017907418645602235,1.0
6303,2014-06-10,Centre-Val de Loire,84535.0,-22.0,-669.5778789850357,-0.0002602472348731294,1.0
6304,2014-06-10,Grand Est,232751.0,20.0,476.9379293751692,8.592873929650141e-05,1.0
6305,2014-06-10,Hauts-de-France,252070.0,22.0,524.0225968976871,8.727734359503312e-05,1.0
6306,2014-06-10,Normandie,126900.0,-10.0,-262.2125295508274,-7.880220646178092e-05,1.0
6307,2014-06-10,Nouvelle-Aquitaine,197806.0,-14.0,-423.2272630759431,-7.077641729775638e-05,1.0
6308,2014-06-10,Occitanie,168924.0,12.0,418.0930596007672,7.103786318107552e-05,1.0
6309,2014-06-10,Pays de la Loire,128256.0,-4.0,-117.93360154690619,-3.1187624750499e-05,1.0
6310,2014-06-10,Provence-Alpes-Côte d'Azur,201978.0,-9.0,-225.15069958114253,-4.455930843953303e-05,1.0
6311,2014-06-10,Île-de-France,343213.0,-4.0,-142.34247537243635,-1.1654570194019457e-05,1.0
6312,2014-06-11,Auvergne-Rhône-Alpes,329755.0,0.0,0.0,0.0,1.0
6313,2014-06-11,Bourgogne-Franche-Comté,105520.0,-8.0,-212.87391963608798,-7.581501137225171e-05,1.0
6314,2014-06-11,Bretagne,103153.0,-9.0,-291.01166228805755,-8.724903783699941e-05,1.0
6315,2014-06-11,Centre-Val de Loire,85749.0,-19.0,-570.0848639634281,-0.00022157692801082226,1.0
6316,2014-06-11,Grand Est,238433.0,4.0,93.11444305108772,1.6776201280862966e-05,1.0
6317,2014-06-11,Hauts-de-France,252979.0,18.0,427.2051988504974,7.115215096905276e-05,1.0
6318,2014-06-11,Normandie,127835.0,11.0,286.32414440489697,8.604842179371847e-05,1.0
6319,2014-06-11,Nouvelle-Aquitaine,201855.0,-26.0,-770.2272819598226,-0.00012880533055906467,1.0
6320,2014-06-11,Occitanie,176927.0,10.0,332.65109338879876,5.652048585009637e-05,1.0
6321,2014-06-11,Pays de la Loire,130070.0,-2.0,-58.1444299223495,-1.537633581917429e-05,1.0
6322,2014-06-11,Provence-Alpes-Côte d'Azur,205925.0,-2.0,-49.07448828456962,-9.712273886123587e-06,1.0
6323,2014-06-11,Île-de-France,337513.0,-1.0,-36.186597256994546,-2.962848838415113e-06,1.0
6324,2014-06-12,Auvergne-Rhône-Alpes,332756.0,-19.0,-456.4747773143084,-5.709889528663646e-05,1.0
6325,2014-06-12,Bourgogne-Franche-Comté,106283.0,-6.0,-158.5092818230573,-5.6453054580694934e-05,1.0
6326,2014-06-12,Bretagne,103411.0,-15.0,-483.80936264033807,-0.00014505226716693582,1.0
6327,2014-06-12,Centre-Val de Loire,86581.0,-15.0,-445.74207967105946,-0.00017324817223178296,1.0
6328,2014-06-12,Grand Est,240594.0,20.0,461.39047524044656,8.31275925417924e-05,1.0
6329,2014-06-12,Hauts-de-France,255362.0,33.0,775.9007369929748,0.00012922831118177333,1.0
6330,2014-06-12,Normandie,127826.0,2.0,52.06260072285764,1.564626914712187e-05,1.0
6331,2014-06-12,Nouvelle-Aquitaine,206282.0,-37.0,-1072.5695213348718,-0.00017936611047013313,1.0
6332,2014-06-12,Occitanie,184763.0,18.0,573.377396989657,9.74221029102147e-05,1.0
6333,2014-06-12,Pays de la Loire,131550.0,-3.0,-86.23541619156215,-2.280501710376283e-05,1.0
6334,2014-06-12,Provence-Alpes-Côte d'Azur,209623.0,-6.0,-144.62626715579876,-2.862281333632283e-05,1.0
6335,2014-06-12,Île-de-France,336605.0,7.0,253.98948025133316,2.0795888355787942e-05,1.0
6336,2014-06-13,Auvergne-Rhône-Alpes,325881.0,-2.0,-49.06367048094243,-6.13720959491348e-06,1.0
6337,2014-06-13,Bourgogne-Franche-Comté,102935.0,-4.0,-109.10990430854423,-3.885947442560839e-05,1.0
6338,2014-06-13,Bretagne,102017.0,-14.0,-457.725633962967,-0.0001372320299557917,1.0
6339,2014-06-13,Centre-Val de Loire,84810.0,-27.0,-819.0900955076053,-0.000318358684117439,1.0
6340,2014-06-13,Grand Est,234561.0,-2.0,-47.325761742148096,-8.526566650039861e-06,1.0
6341,2014-06-13,Hauts-de-France,256281.0,36.0,843.4019221089351,0.00014047081133599447,1.0
6342,2014-06-13,Normandie,125796.0,-15.0,-396.77060478870555,-0.00011924067537918536,1.0
6343,2014-06-13,Nouvelle-Aquitaine,209338.0,-29.0,-828.3902683698134,-0.00013853194355539845,1.0
6344,2014-06-13,Occitanie,183125.0,10.0,321.3922730375427,5.460750853242321e-05,1.0
6345,2014-06-13,Pays de la Loire,129352.0,-14.0,-409.27022388521243,-0.00010823180159564598,1.0
6346,2014-06-13,Provence-Alpes-Côte d'Azur,213046.0,1.0,23.717093960928626,4.693821991494795e-06,1.0
6347,2014-06-13,Île-de-France,332298.0,-5.0,-183.77250239243088,-1.5046735159405111e-05,1.0
6348,2014-06-14,Auvergne-Rhône-Alpes,279788.0,22.0,628.6120133815604,7.863096344375027e-05,1.0
6349,2014-06-14,Bourgogne-Franche-Comté,83462.0,7.0,235.49218806163285,8.387050394191369e-05,1.0
6350,2014-06-14,Bretagne,84426.0,-4.0,-158.02781133773956,-4.737876957335418e-05,1.0
6351,2014-06-14,Centre-Val de Loire,71924.0,-13.0,-465.033771759079,-0.0001807463433624381,1.0
6352,2014-06-14,Grand Est,199773.0,1.0,27.783479248947554,5.005681448443984e-06,1.0
6353,2014-06-14,Hauts-de-France,225796.0,30.0,797.725557582951,0.00013286329252953994,1.0
6354,2014-06-14,Normandie,109424.0,-17.0,-516.9534014475801,-0.00015535897060973828,1.0
6355,2014-06-14,Nouvelle-Aquitaine,180232.0,-29.0,-962.1685494251853,-0.00016090372408895202,1.0
6356,2014-06-14,Occitanie,160307.0,20.0,734.2781038881645,0.00012476061556887722,1.0
6357,2014-06-14,Pays de la Loire,105300.0,5.0,179.55474833808165,4.748338081671415e-05,1.0
6358,2014-06-14,Provence-Alpes-Côte d'Azur,197262.0,1.0,25.614826981375025,5.069400087193682e-06,1.0
6359,2014-06-14,Île-de-France,293325.0,-3.0,-124.91380209665047,-1.0227563283047813e-05,1.0
6360,2014-06-15,Auvergne-Rhône-Alpes,257276.0,22.0,683.616419720456,8.551127971516972e-05,1.0
6361,2014-06-15,Bourgogne-Franche-Comté,73601.0,-26.0,-991.8748658306273,-0.00035325606989035477,1.0
6362,2014-06-15,Bretagne,75237.0,-17.0,-753.6456530696332,-0.00022595265627284447,1.0
6363,2014-06-15,Centre-Val de Loire,66103.0,-25.0,-973.0469872774307,-0.000378197661225663,1.0
6364,2014-06-15,Grand Est,179178.0,-32.0,-991.2625880409424,-0.00017859335409481074,1.0
6365,2014-06-15,Hauts-de-France,210649.0,17.0,484.54934986636533,8.070297034403201e-05,1.0
6366,2014-06-15,Normandie,103343.0,-5.0,-160.99189108115692,-4.8382570662744454e-05,1.0
6367,2014-06-15,Nouvelle-Aquitaine,165348.0,-15.0,-542.4720589302563,-9.071775890848394e-05,1.0
6368,2014-06-15,Occitanie,142851.0,40.0,1648.00974441901,0.00028001204051774227,1.0
6369,2014-06-15,Pays de la Loire,94935.0,-1.0,-39.83170590403961,-1.0533522936746195e-05,1.0
6370,2014-06-15,Provence-Alpes-Côte d'Azur,180757.0,-8.0,-223.62982346465145,-4.425831364760424e-05,1.0
6371,2014-06-15,Île-de-France,275565.0,-1.0,-44.32147406238092,-3.6289078801734612e-06,1.0
6372,2014-06-16,Auvergne-Rhône-Alpes,309851.0,-5.0,-129.00489267422086,-1.6136788327292797e-05,1.0
6373,2014-06-16,Bourgogne-Franche-Comté,97766.0,-25.0,-717.9916842255999,-0.00025571261992921875,1.0
6374,2014-06-16,Bretagne,97661.0,-17.0,-580.6006287054198,-0.0001740715331606271,1.0
6375,2014-06-16,Centre-Val de Loire,82449.0,-17.0,-530.4915887397058,-0.00020618806777523077,1.0
6376,2014-06-16,Grand Est,221266.0,-2.0,-50.1693798414578,-9.038894362441588e-06,1.0
6377,2014-06-16,Hauts-de-France,251258.0,34.0,812.470337262893,0.00013531907441753099,1.0
6378,2014-06-16,Normandie,124502.0,14.0,374.16810974924095,0.00011244799280332846,1.0
6379,2014-06-16,Nouvelle-Aquitaine,197143.0,-20.0,-606.6437053306483,-0.00010144920184840446,1.0
6380,2014-06-16,Occitanie,168530.0,-18.0,-628.6057556518127,-0.00010680590992701596,1.0
6381,2014-06-16,Pays de la Loire,125040.0,4.0,120.96682661548304,3.198976327575176e-05,1.0
6382,2014-06-16,Provence-Alpes-Côte d'Azur,197815.0,-3.0,-76.62965902484645,-1.5165685109824837e-05,1.0
6383,2014-06-16,Île-de-France,327464.0,-4.0,-149.18827107712605,-1.221508318471649e-05,1.0
6384,2014-06-17,Auvergne-Rhône-Alpes,321303.0,2.0,49.76274108862973,6.2246539870464944e-06,1.0
6385,2014-06-17,Bourgogne-Franche-Comté,102347.0,-4.0,-109.73675828309575,-3.9082728365267184e-05,1.0
6386,2014-06-17,Bretagne,101806.0,-12.0,-393.14940180343007,-0.0001178712453097067,1.0
6387,2014-06-17,Centre-Val de Loire,85957.0,-27.0,-808.1602545458776,-0.000314110543643915,1.0
6388,2014-06-17,Grand Est,235571.0,-24.0,-565.474256169053,-0.00010188011257752438,1.0
6389,2014-06-17,Hauts-de-France,257616.0,29.0,675.8863269362151,0.00011257064778585182,1.0
6390,2014-06-17,Normandie,128695.0,20.0,517.1105326547263,0.00015540619293678853,1.0
6391,2014-06-17,Nouvelle-Aquitaine,203809.0,-11.0,-322.7411841479032,-5.397210133016697e-05,1.0
6392,2014-06-17,Occitanie,173472.0,-27.0,-916.0463475373548,-0.000155644714997233,1.0
6393,2014-06-17,Pays de la Loire,129388.0,6.0,175.35272204532103,4.637215197699941e-05,1.0
6394,2014-06-17,Provence-Alpes-Côte d'Azur,199272.0,-1.0,-25.356457505319362,-5.0182664900236865e-06,1.0
6395,2014-06-17,Île-de-France,333337.0,4.0,146.55975184272972,1.1999868001451983e-05,1.0
6396,2014-06-18,Auvergne-Rhône-Alpes,323301.0,0.0,0.0,0.0,1.0
6397,2014-06-18,Bourgogne-Franche-Comté,104032.0,7.0,188.92887765302984,6.72869886188865e-05,1.0
6398,2014-06-18,Bretagne,102193.0,-14.0,-456.9373244742791,-0.00013699568463593396,1.0
6399,2014-06-18,Centre-Val de Loire,86666.0,-13.0,-385.9309186993746,-0.00015000115385502966,1.0
6400,2014-06-18,Grand Est,235666.0,-20.0,-471.0385885108586,-8.486586949326589e-05,1.0
6401,2014-06-18,Hauts-de-France,259500.0,10.0,231.37217726396915,3.8535645472061654e-05,1.0
6402,2014-06-18,Normandie,128260.0,17.0,441.03468735381256,0.00013254327147980665,1.0
6403,2014-06-18,Nouvelle-Aquitaine,205653.0,-14.0,-407.0783893257089,-6.807583648184077e-05,1.0
6404,2014-06-18,Occitanie,171707.0,1.0,34.27638943083276,5.823874390677143e-06,1.0
6405,2014-06-18,Pays de la Loire,129926.0,1.0,29.10443637147299,7.696688884441913e-06,1.0
6406,2014-06-18,Provence-Alpes-Côte d'Azur,193716.0,4.0,104.33484069462513,2.0648784819013403e-05,1.0
6407,2014-06-18,Île-de-France,335110.0,-7.0,-255.12258362925607,-2.0888663423950345e-05,1.0
6408,2014-06-19,Auvergne-Rhône-Alpes,322319.0,3.0,74.40882169527704,9.307549353280447e-06,1.0
6409,2014-06-19,Bourgogne-Franche-Comté,104422.0,-7.0,-188.22325755109077,-6.703568213594836e-05,1.0
6410,2014-06-19,Bretagne,103188.0,4.0,129.29464666434083,3.87641973872931e-05,1.0
6411,2014-06-19,Centre-Val de Loire,88197.0,-27.0,-787.6348515255621,-0.0003061328616619613,1.0
6412,2014-06-19,Grand Est,232201.0,-4.0,-95.61352448955861,-1.7226454666431238e-05,1.0
6413,2014-06-19,Hauts-de-France,262628.0,13.0,297.20137989856374,4.9499672540627804e-05,1.0
6414,2014-06-19,Normandie,128761.0,7.0,180.89591568875667,5.4364287323024825e-05,1.0
6415,2014-06-19,Nouvelle-Aquitaine,210850.0,-33.0,-935.8912686744131,-0.00015650936684847048,1.0
6416,2014-06-19,Occitanie,173601.0,23.0,779.7559230649592,0.00013248771608458476,1.0
6417,2014-06-19,Pays de la Loire,130047.0,3.0,87.23206994394336,2.3068582896952643e-05,1.0
6418,2014-06-19,Provence-Alpes-Côte d'Azur,196619.0,4.0,102.7943789765994,2.03439138638687e-05,1.0
6419,2014-06-19,Île-de-France,337168.0,10.0,362.2362442461918,2.9658805106059887e-05,1.0
6420,2014-06-20,Auvergne-Rhône-Alpes,320758.0,10.0,249.23646487383013,3.117615149115533e-05,1.0
6421,2014-06-20,Bourgogne-Franche-Comté,102056.0,21.0,577.7607098063808,0.0002057693815160304,1.0
6422,2014-06-20,Bretagne,101757.0,-6.0,-196.6693593561131,-5.8964002476488104e-05,1.0
6423,2014-06-20,Centre-Val de Loire,87393.0,-27.0,-794.8809515636265,-0.0003089492293433113,1.0
6424,2014-06-20,Grand Est,229269.0,-8.0,-193.67255058468436,-3.489350937108811e-05,1.0
6425,2014-06-20,Hauts-de-France,256580.0,18.0,421.20954088393484,7.015355834437603e-05,1.0
6426,2014-06-20,Normandie,125954.0,27.0,713.2911936103658,0.00021436397414929264,1.0
6427,2014-06-20,Nouvelle-Aquitaine,211870.0,-28.0,-790.2665974418276,-0.0001321565110681078,1.0
6428,2014-06-20,Occitanie,177922.0,6.0,198.4744775800632,3.37226425062668e-05,1.0
6429,2014-06-20,Pays de la Loire,128099.0,-16.0,-472.31257074606356,-0.00012490339503040617,1.0
6430,2014-06-20,Provence-Alpes-Côte d'Azur,201987.0,-1.0,-25.015629718744275,-4.950813666226044e-06,1.0
6431,2014-06-20,Île-de-France,328714.0,0.0,0.0,0.0,1.0
6432,2014-06-21,Auvergne-Rhône-Alpes,280977.0,-10.0,-284.52360869395005,-3.55901016809205e-05,1.0
6433,2014-06-21,Bourgogne-Franche-Comté,84959.0,-3.0,-99.1468943843501,-3.5311150084158244e-05,1.0
6434,2014-06-21,Bretagne,84210.0,1.0,39.60828880180501,1.187507421921387e-05,1.0
6435,2014-06-21,Centre-Val de Loire,75884.0,-25.0,-847.6269701122766,-0.0003294502134837383,1.0
6436,2014-06-21,Grand Est,196310.0,-5.0,-141.36796393459323,-2.546992002445112e-05,1.0
6437,2014-06-21,Hauts-de-France,229579.0,7.0,183.06881726987226,3.0490593651858403e-05,1.0
6438,2014-06-21,Normandie,110831.0,28.0,840.6434661782354,0.00025263689761889727,1.0
6439,2014-06-21,Nouvelle-Aquitaine,190580.0,-20.0,-627.5346835974394,-0.00010494280617063701,1.0
6440,2014-06-21,Occitanie,163204.0,7.0,252.4354305041543,4.289110561015661e-05,1.0
6441,2014-06-21,Pays de la Loire,107563.0,-10.0,-351.5542519267778,-9.296877178955588e-05,1.0
6442,2014-06-21,Provence-Alpes-Côte d'Azur,191334.0,3.0,79.22531280378814,1.5679387876697293e-05,1.0
6443,2014-06-21,Île-de-France,292887.0,0.0,0.0,0.0,1.0
6444,2014-06-22,Auvergne-Rhône-Alpes,263131.0,-2.0,-60.76409849086576,-7.600776799388897e-06,1.0
6445,2014-06-22,Bourgogne-Franche-Comté,76524.0,4.0,146.76739323610894,5.227118289686896e-05,1.0
6446,2014-06-22,Bretagne,75729.0,-14.0,-616.6170951682975,-0.00018486973286323602,1.0
6447,2014-06-22,Centre-Val de Loire,71194.0,-25.0,-903.4655308031575,-0.0003511531870663258,1.0
6448,2014-06-22,Grand Est,177855.0,-19.0,-592.9402659469794,-0.00010682859632846984,1.0
6449,2014-06-22,Hauts-de-France,210352.0,1.0,28.543146725488707,4.7539362592226365e-06,1.0
